block_size,call_idx,ckdsl_compile_backend,ckdsl_kernel_name,ckdsl_latency_ms,ckdsl_policy,ckdsl_tflops,dtype,head_size,iterations,max_seqlen_k,max_seqlen_q,num_seqs,shape_signature,sliding_window,speedup_triton_over_ckdsl,total_q,triton_kernel_name,triton_latency_ms,triton_tflops,warmup
32,9380,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.7510560607910156,R4_s1mask_hlpv_combo,177.0762234977905,torch.bfloat16,64,100,1059,1000,472,d64_b32_h64kv8_q1000_k1059_ns472_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8604206398014189,8192,unified_attention_2d,0.6462241363525391,205.80192443856166,10
32,269,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.23988828659057618,R4_fallback,71.61612360557373,torch.bfloat16,64,100,1060,1000,480,d64_b32_h64kv8_q1000_k1060_ns480_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6834287518023894,8192,unified_attention_2d,0.16394655227661134,104.7894508633158,10
32,9415,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.7585045623779297,R4_s1mask_hlpv_combo,175.53545691352076,torch.bfloat16,64,100,1060,1000,480,d64_b32_h64kv8_q1000_k1060_ns480_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8665417203663174,8192,unified_attention_2d,0.6572758483886719,202.5701161154893,10
32,270,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.24165460586547852,R4_fallback,71.09266186949273,torch.bfloat16,64,100,1061,1000,487,d64_b32_h64kv8_q1000_k1061_ns487_tq8192_sw128_sc0_sinks1_bfloat16,128,0.6941618248507201,8192,unified_attention_2d,0.1677474021911621,102.41511319753323,10
32,9450,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.7632334899902343,R4_s1mask_hlpv_combo,174.6389285324802,torch.bfloat16,64,100,1061,1000,487,d64_b32_h64kv8_q1000_k1061_ns487_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8746492101943912,8192,unified_attention_2d,0.6675615692138672,199.66739407866913,10
32,271,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.24674196243286134,R4_fallback,69.62686449685125,torch.bfloat16,64,100,1062,1000,495,d64_b32_h64kv8_q1000_k1062_ns495_tq8192_sw128_sc0_sinks1_bfloat16,128,0.7024013277279548,8192,unified_attention_2d,0.17331188201904296,99.12689761289609,10
32,9485,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.7719718933105468,R4_s1mask_hlpv_combo,172.8590426521127,torch.bfloat16,64,100,1062,1000,495,d64_b32_h64kv8_q1000_k1062_ns495_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8935411661341379,8192,unified_attention_2d,0.6897886657714843,193.45392154675855,10
32,272,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.24827827453613283,R4_fallback,69.19602295487901,torch.bfloat16,64,100,1063,1000,503,d64_b32_h64kv8_q1000_k1063_ns503_tq8192_sw128_sc0_sinks1_bfloat16,128,0.7114416054412821,8192,unified_attention_2d,0.17663549423217773,97.26170415906329,10
32,9520,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.9842862701416015,R4_s1mask_hlpv_combo,135.72714565324662,torch.bfloat16,64,100,1063,1000,503,d64_b32_h64kv8_q1000_k1063_ns503_tq8192_sw0_sc0_sinks1_bfloat16,0,0.7183828961517411,8192,unified_attention_2d,0.7070944213867187,188.93426664292065,10
32,273,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.2544499778747559,R4_fallback,67.51766821711493,torch.bfloat16,64,100,1064,1000,511,d64_b32_h64kv8_q1000_k1064_ns511_tq8192_sw128_sc0_sinks1_bfloat16,128,0.7119967029738824,8192,unified_attention_2d,0.18116754531860352,94.82862481680847,10
32,9555,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.7902482604980469,R4_s1mask_hlpv_combo,169.23874762560206,torch.bfloat16,64,100,1064,1000,511,d64_b32_h64kv8_q1000_k1064_ns511_tq8192_sw0_sc0_sinks1_bfloat16,0,1.0805215939614259,8192,unified_attention_2d,0.8538803100585938,156.6268999818284,10
32,274,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.11311287879943847,R4_fallback,46.33232664241958,torch.bfloat16,64,100,1065,1000,512,d64_b32_h64kv8_q1000_k1065_ns512_tq2499_sw128_sc0_sinks1_bfloat16,128,0.715936815098883,2499,unified_attention_2d,0.08098167419433594,64.71566437887442,10
32,9590,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.3285863494873047,R4_s1mask_hlpv_combo,107.65518017164837,torch.bfloat16,64,100,1065,1000,512,d64_b32_h64kv8_q1000_k1065_ns512_tq2499_sw0_sc0_sinks1_bfloat16,0,0.9045281269569131,2499,unified_attention_2d,0.29721559524536134,119.01805699932257,10
32,311,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.11144895553588867,R4_fallback,46.929978507656315,torch.bfloat16,64,100,1099,1000,496,d64_b32_h64kv8_q1000_k1099_ns496_tq2494_sw128_sc0_sinks1_bfloat16,128,0.7106396651797366,2494,unified_attention_2d,0.07920004844665528,66.0390642503563,10
32,10885,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.33885223388671876,R4_s1mask_hlpv_combo,108.23087355611335,torch.bfloat16,64,100,1099,1000,496,d64_b32_h64kv8_q1000_k1099_ns496_tq2494_sw0_sc0_sinks1_bfloat16,0,0.9084883969123277,2494,unified_attention_2d,0.30784332275390625,119.13291784898603,10
32,312,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.29391727447509763,R4_fallback,58.45137620672778,torch.bfloat16,64,100,1099,1000,496,d64_b32_h64kv8_q1000_k1099_ns496_tq8192_sw128_sc0_sinks1_bfloat16,128,0.7067547581949847,8192,unified_attention_2d,0.20772743225097656,82.7039019249189,10
32,10920,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.8184984588623047,R4_s1mask_hlpv_combo,169.10307538561256,torch.bfloat16,64,100,1099,1000,496,d64_b32_h64kv8_q1000_k1099_ns496_tq8192_sw0_sc0_sinks1_bfloat16,0,0.8894030260183816,8192,unified_attention_2d,0.7279750061035156,190.1309872338096,10
32,320,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_sw128_w4_mw32_mfma32_stqk,0.09071077346801758,R4_fallback,19.3044536282937,torch.bfloat16,64,100,1099,351,485,d64_b32_h64kv8_q351_k1099_ns485_tq835_sw128_sc0_sinks1_bfloat16,128,0.7210952726290972,835,unified_attention_2d,0.06541110992431641,26.771016758867518,10
32,11200,llvm,ck_dsl_uattn2d_tiled_d64_b32_t64_h64kv8_bf16_sinks_w4_mw32_mfma32_stqk_s1_mask1_hlpv_skipqreg_mlim_fastkvdesc,0.31197078704833986,R4_s1mask_hlpv_combo,44.95864973994089,torch.bfloat16,64,100,1099,351,485,d64_b32_h64kv8_q351_k1099_ns485_tq835_sw0_sc0_sinks1_bfloat16,0,0.9543509167808227,835,unified_attention_2d,0.29772960662841796,47.10913873441182,10
